audit_id,table_name,row_pk,column_name,issue_type,old_value,new_value,action,reason,created_at
2092,clean.app_snapshot_clean,2692,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2093,clean.app_snapshot_clean,2693,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2094,clean.app_snapshot_clean,2696,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2095,clean.app_snapshot_clean,2701,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2096,clean.app_snapshot_clean,2706,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2097,clean.app_snapshot_clean,2707,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2098,clean.app_snapshot_clean,2709,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2099,clean.app_snapshot_clean,2712,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2100,clean.app_snapshot_clean,2714,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2101,clean.app_snapshot_clean,2718,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2102,clean.app_snapshot_clean,2723,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2103,clean.app_snapshot_clean,2724,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2104,clean.app_snapshot_clean,2732,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2105,clean.app_snapshot_clean,2733,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2106,clean.app_snapshot_clean,2734,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2107,clean.app_snapshot_clean,2735,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2108,clean.app_snapshot_clean,2737,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2109,clean.app_snapshot_clean,2739,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2110,clean.app_snapshot_clean,2740,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2111,clean.app_snapshot_clean,2741,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2112,clean.app_snapshot_clean,2745,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2113,clean.app_snapshot_clean,2746,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2114,clean.app_snapshot_clean,2747,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2115,clean.app_snapshot_clean,2755,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2116,clean.app_snapshot_clean,2756,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2117,clean.app_snapshot_clean,2758,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2118,clean.app_snapshot_clean,2760,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2119,clean.app_snapshot_clean,2764,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2120,clean.app_snapshot_clean,2766,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2121,clean.app_snapshot_clean,2767,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2122,clean.app_snapshot_clean,2770,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2123,clean.app_snapshot_clean,2775,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2124,clean.app_snapshot_clean,2780,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2125,clean.app_snapshot_clean,2782,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2126,clean.app_snapshot_clean,2791,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2127,clean.app_snapshot_clean,2792,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2128,clean.app_snapshot_clean,2798,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2129,clean.app_snapshot_clean,2806,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2130,clean.app_snapshot_clean,2816,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2131,clean.app_snapshot_clean,2817,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2132,clean.app_snapshot_clean,2821,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2133,clean.app_snapshot_clean,2822,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2134,clean.app_snapshot_clean,2824,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2135,clean.app_snapshot_clean,2828,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2136,clean.app_snapshot_clean,2833,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
2137,clean.app_snapshot_clean,2836,size_bytes,size_varies_with_device,Varies with device,null,PRESERVE_AND_FLAG,"Application size is missing or reported as ""Varies with device"". It is preserved as NULL and flagged instead of being imputed.",2026-05-09 20:12:46.050314+00
